product_code,x,y,cluster_name,target,name
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories,1211,Products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils....
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories,805,Products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils....
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories,2520,Products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils....
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories,2401,Products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils....
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories,5105,Products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils....
2614,0.1149512597850228,1.951158740295457,Minerals,2615, Titanium ores and concentrates.
2614,0.1149512597850228,1.951158740295457,Minerals,2530, Titanium ores and concentrates.
2614,0.1149512597850228,1.951158740295457,Minerals,2701, Titanium ores and concentrates.
2614,0.1149512597850228,1.951158740295457,Minerals,7103, Titanium ores and concentrates.
2614,0.1149512597850228,1.951158740295457,Minerals,2602, Titanium ores and concentrates.
4802,-1.0663747790336304,0.6859620003560405,Agriculture,4804,Made paper and paperboard.
4802,-1.0663747790336304,0.6859620003560405,Agriculture,4702,Made paper and paperboard.
4802,-1.0663747790336304,0.6859620003560405,Agriculture,4801,Made paper and paperboard.
4802,-1.0663747790336304,0.6859620003560405,Agriculture,4703,Made paper and paperboard.
4802,-1.0663747790336304,0.6859620003560405,Agriculture,4806,Made paper and paperboard.
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories,6702," Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes."
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories,8306," Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes."
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories,9503," Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes."
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories,4015," Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes."
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories,6601," Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes."
1515,1.99280717066554,0.998819915544412,Agriculture,1516," Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified...."
1515,1.99280717066554,0.998819915544412,Agriculture,3401," Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified...."
1515,1.99280717066554,0.998819915544412,Agriculture,804," Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified...."
1515,1.99280717066554,0.998819915544412,Agriculture,1902," Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified...."
1515,1.99280717066554,0.998819915544412,Agriculture,2002," Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified...."
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies",8516," Sanitary ware and parts thereof, of iron or steel."
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies",9403," Sanitary ware and parts thereof, of iron or steel."
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies",7412," Sanitary ware and parts thereof, of iron or steel."
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies",3922," Sanitary ware and parts thereof, of iron or steel."
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies",7019," Sanitary ware and parts thereof, of iron or steel."
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts,8410, Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts,9306, Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts,8430, Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts,2508, Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts,7112, Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals,7403, Unwrought zinc.
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals,2807, Unwrought zinc.
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals,2607, Unwrought zinc.
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals,2529, Unwrought zinc.
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals,7601, Unwrought zinc.
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods,7009,"Reflecting layer, but not otherwise worked."
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods,5902,"Reflecting layer, but not otherwise worked."
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods,8528,"Reflecting layer, but not otherwise worked."
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods,7208,"Reflecting layer, but not otherwise worked."
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods,8311,"Reflecting layer, but not otherwise worked."
4301,0.2819779933623172,0.4106356752692686,Agriculture,4302," Raw furskins (including heads, tails, paws and other pieces or cuttings, suitable for furriers' use), other than raw hides and skins of heading 41.01..."
4301,0.2819779933623172,0.4106356752692686,Agriculture,4705," Raw furskins (including heads, tails, paws and other pieces or cuttings, suitable for furriers' use), other than raw hides and skins of heading 41.01..."
4301,0.2819779933623172,0.4106356752692686,Agriculture,4303," Raw furskins (including heads, tails, paws and other pieces or cuttings, suitable for furriers' use), other than raw hides and skins of heading 41.01..."
4301,0.2819779933623172,0.4106356752692686,Agriculture,2703," Raw furskins (including heads, tails, paws and other pieces or cuttings, suitable for furriers' use), other than raw hides and skins of heading 41.01..."
4301,0.2819779933623172,0.4106356752692686,Agriculture,4201," Raw furskins (including heads, tails, paws and other pieces or cuttings, suitable for furriers' use), other than raw hides and skins of heading 41.01..."
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals,2918,Oxidising preparations and other compound stabilisers for rubber or plastics.
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals,3823,Oxidising preparations and other compound stabilisers for rubber or plastics.
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals,3809,Oxidising preparations and other compound stabilisers for rubber or plastics.
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals,2929,Oxidising preparations and other compound stabilisers for rubber or plastics.
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals,2821,Oxidising preparations and other compound stabilisers for rubber or plastics.
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts,8215," Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 82.08, and blades therefor...."
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts,8203," Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 82.08, and blades therefor...."
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts,9105," Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 82.08, and blades therefor...."
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts,9017," Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 82.08, and blades therefor...."
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts,8205," Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 82.08, and blades therefor...."
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories,6112," Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted...."
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories,6115," Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted...."
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories,6505," Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted...."
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories,6406," Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted...."
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories,6210," Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted...."
1604,2.5841485946992666,0.0297200568431414,Agriculture,305, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.
1604,2.5841485946992666,0.0297200568431414,Agriculture,304, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.
1604,2.5841485946992666,0.0297200568431414,Agriculture,2301, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.
1604,2.5841485946992666,0.0297200568431414,Agriculture,303, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.
1604,2.5841485946992666,0.0297200568431414,Agriculture,1504, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.
